Country,Population_Growth_Rate,Exports of goods and services_Growth_Rate,Gross capital formation_Growth_Rate,Final consumption expenditure_Growth_Rate,Government_Expenditure_Growth_Rate,GDP_Growth_Rate
Australia,1.640014247,19.9781773,34.03937931,23.95209581,21.97698609,26.8722467
Australia,1.637943778,11.20007721,8.712015433,11.5942029,10.33310251,11.11111111
Australia,1.496821855,7.431166684,-15.22209127,5.627705628,6.994384743,1.25
Australia,1.308557958,5.695793628,-6.169347585,5.327868852,6.416689356,1.851851852
Australia,1.108314787,4.180694001,4.508403043,-1.945525292,-1.663567358,-1.212121212
Australia,0.967827982,-0.341212739,0.01836511,-4.365079365,-5.566607819,-2.760736196
Australia,0.986829773,13.60654743,22.36055401,14.10788382,13.167824,14.51104101
Australia,1.109179499,14.33057883,3.144848179,8,7.826443981,7.988980716
Australia,1.160062276,12.49268089,11.11277112,9.764309764,9.224233564,11.2244898
Australia,1.089428336,2.647789855,3.703703704,0.920245399,0.363053551,0.229357798
Australia,1.039730585,-16.44570179,-8.928571429,-9.422492401,-8.704582382,-10.75514874
Australia,1.071006163,16.00573042,9.803921569,8.724832215,8.238683219,9.487179487
Australia,1.154578198,9.591029518,-14.33870098,-3.086419753,-4.035091562,-3.981264637
Australia,1.210329413,-10.7443222,-0.467794934,-5.732484076,-5.547473361,-4.634146341
Australia,1.182976456,2.543171425,18.33470682,12.16216216,11.92422795,11.50895141
Australia,1.145804002,15.66321486,34.51327434,27.40963855,27.42211627,28.44036697
Australia,1.147555772,28.9269359,23.02631579,21.04018913,22.54901961,21.42857143
Australia,1.238014086,22.58064516,12.29946524,10.7421875,11.2,12.20588235
Australia,1.463924935,9.210526316,7.619047619,7.054673721,6.474820144,7.47051114
Australia,1.777483103,19.87951807,24.77876106,20.26359143,20.27027027,20.36585366
Australia,2.002056759,22.11055276,2.836879433,4.794520548,8.988764045,7.396149949
Australia,1.943813388,-17.28395062,-6.206896552,-1.437908497,-1.546391753,-3.773584906
Australia,1.654022374,38.80597015,26.47058824,25.066313,26.70157068,27.45098039
Australia,1.534417649,19.35483871,24.70930233,18.76988335,20.24793388,19.23076923
Australia,1.664956988,-4.504504505,3.496503497,4.464285714,2.749140893,2.580645161
Australia,1.68290938,2.51572327,-6.981981982,-2.564102564,-3.678929766,-3.144654088
Australia,1.548115156,-9.81595092,-6.779661017,-3.50877193,-3.125,-5.194805195
Australia,1.494091564,-18.36734694,-17.92207792,-13,-11.46953405,-14.38356164
Australia,1.576243829,15.83333333,-0.316455696,3.03030303,4.858299595,4.8
Australia,1.631004615,11.15107914,10.15873016,7.505070994,8.494208494,7.633587786
Australia,1.581499462,13.59223301,-2.305475504,1.886792453,4.982206406,2.836879433
Australia,1.513017015,-5.982905983,-9.734513274,-5.555555556,1.355932203,-4.827586207
Australia,1.233895581,-4.242424242,6.535947712,1.960784314,6.688963211,3.623188406
Australia,0.977941181,41.7721519,23.6196319,18.26923077,19.7492163,20.97902098
Austria,0.037641249,16.65952699,24.99803446,21.14526731,,19.99217875
Austria,0.037641249,16.65952699,24.99803446,21.14526731,18.79893347,19.99217875
Austria,-0.080738976,25.37521365,7.513398123,18.39271462,24.94155453,20.37513963
Austria,-0.168883326,26.38895888,31.81545241,18.3698861,18.25718371,19.1623639
Austria,0.001059956,13.89346631,8.842473277,12.0354715,11.05068381,10.97436745
Austria,0.24849087,-9.863401961,-19.01230204,-11.76634581,-11.30924181,-13.43489693
Austria,0.065725513,-3.488583541,-8.403560209,1.100599994,2.473433788,0.339962737
Austria,-0.160857682,-2.840612231,-5.143553841,2.818495385,1.184602825,1.186569712
Austria,-0.007236302,1.29765061,-2.735118927,-7.027279482,-5.514181349,-5.732092377
Austria,0.046979829,8.828466379,4.959552202,2.2043347,3.114604821,2.064951632
Austria,0.067891069,30.77745782,38.54966437,41.61382311,44.32136392,42.72649538
Austria,0.067818578,23.06431338,27.09273753,25.14925271,25.15949513,25.20744696
Austria,0.150296208,13.06882838,14.28032715,6.318464024,6.011054411,7.258064516
Austria,0.469819658,5.697227262,3.205966494,-1.037501558,-1.937829699,0
Austria,0.778776152,27.50227516,26.09924891,24.63484135,23.61926206,24.81203008
Austria,1.001585028,1.161121429,5.212906248,4.06504065,5.456085512,4.819277108
Austria,1.098271993,7.588610803,9.346394226,14.0625,14.29893058,12.06896552
Austria,0.822133819,-7.388738635,-5.972889164,-2.054794521,1.867498518,-2.564102564
Austria,0.380593826,9.281815768,10.46155858,6.993006993,7.718751412,7.368421053
Austria,0.150352252,23.48968758,21.52016775,17.64705882,19.31245154,18.1372549
Austria,0.135203219,0.52991319,-3.137209883,-1.111111111,-1.692277186,-1.659751037
Austria,0.113746587,-3.040550221,-10.73924972,-11.23595506,-10.1563137,-10.12658228
Austria,0.11006524,6.234500065,2.147311836,1.898734177,2.320083373,2.34741784
Austria,0.194524429,2.117644103,-0.447291137,-0.621118012,0.986338833,-0.458715596
Austria,0.238394459,-0.199007979,-10.04510219,-10,-12.23314372,-9.216589862
Austria,0.364499874,3.213450906,-2.690692846,0,-0.998029431,0
Austria,0.489649643,9.8349625,1.609607677,6.944444444,7.350652734,8.121827411
Austria,0.508875365,20.98538553,26.60773456,24.02597403,23.55153884,23.00469484
Austria,0.629462381,20.51282051,13.35374319,14.65968586,14.45701571,14.88549618
Austria,0.683092861,9.219858156,3.972191004,5.479452055,7.529613808,4.983388704
Austria,0.495062984,11.03896104,5.375262569,5.194805195,5.850874616,6.329113924
Austria,0.326073691,19.29824561,20.45461588,13.16872428,12.59793485,15.77380952
Austria,0.318383184,12.25490196,9.887596344,11.27272727,13.82773315,10.53984576
Austria,0.262031688,-20.96069869,-13.20472829,-2.941176471,-0.195880894,-6.976744186
Austria,0.238453254,11.04972376,-2.783257041,-2.356902357,-2.970608594,-2
Austria,0.339251227,15.92039801,17.38345991,8.965517241,6.810383932,9.948979592
Austria,0.458063209,-5.150214592,-5.607378831,-5.063291139,-5.203492976,-5.104408353
Austria,0.591982786,4.07239819,3.903167284,5.333333333,5.334279246,5.134474328
Austria,0.784559161,2.608695652,1.960784314,2.53164557,2.189735078,2.790697674
Austria,1.127477836,-13.98305085,-12.60223197,-14.50617284,-13.79469198,-13.57466063
Austria,1.088421867,1.97044335,5.563358285,2.527075812,3.021709113,3.664921466
Austria,0.698324166,9.178743961,8.389312173,5.633802817,4.61516424,5.303030303
Austria,0.488968679,11.50442478,12.5,8,8.203718123,9.112709832
Austria,0.445980906,-1.587301587,-3.418803419,-2.469135802,-1.672785842,-2.197802198
Austria,0.313481848,-9.274193548,-0.884955752,-1.898734177,5.986349838,-2.247191011
Austria,0.16059001,19.55555556,18.75,10.96774194,13.41332771,10.34482759
Azerbaijan,1.393834949,49.47439203,-117.7024105,-8.010409882,,-20.83612382
Azerbaijan,1.393834949,49.47439203,-117.7024105,-8.010409882,-27.76583169,-20.83612382
Azerbaijan,1.266056794,-47.55213065,-2581.022941,-7.548500894,33.83006788,-21.27756778
Azerbaijan,1.056484103,-8.727272973,-42.31771796,-14.35923237,-35.95011158,-17.93919907
Azerbaijan,0.862324659,-54.21346282,39.79896085,-12.50777843,-51.01045884,-9.968372784
Azerbaijan,0.757618201,-20.88116812,25.73863661,5.82231385,-3.148961126,3.108030715
Azerbaijan,0.641078784,45.28528193,47.26298514,8.948267876,30.91146847,24.73695347
Azerbaijan,0.512933589,-12.26241024,9.373754448,22.62969486,34.87175111,12.21649965
Azerbaijan,0.750556889,26.9445137,-18.18679582,-1.049358739,6.125340514,3.032258427
Azerbaijan,1.097186442,65.30311111,-10.19690221,0.195046667,11.67316374,15.09192716
Azerbaijan,1.119441117,11.82872787,8.25736802,2.235677808,-2.492834475,8.250192169
Azerbaijan,1.087946749,12.59571502,82.71600852,9.497330657,-0.691481056,9.258279971
Azerbaijan,1.077324795,14.60555892,79.43009802,12.1145121,16.53794425,16.68312957
Azerbaijan,1.10893913,38.55831181,30.11121582,13.28738103,24.22624763,19.29518107
Azerbaijan,1.169601237,96.8501908,9.290763419,16.68253732,23.27390226,52.58981592
Azerbaijan,1.237443014,67.37630303,13.88013425,37.605988,29.8009398,58.40891809
Azerbaijan,1.312944942,61.36199199,13.54839016,48.60603428,78.17906533,57.51376354
Azerbaijan,1.366066518,42.70831524,28.36974959,43.93073724,29.98472855,47.81290792
Azerbaijan,1.332622791,-28.82375203,-8.095371226,16.50618427,18.71942,-9.332214807
Azerbaijan,1.289241184,25.62114759,13.84270008,11.38627339,16.8486786,19.44710232
Azerbaijan,1.318711012,29.53206901,39.90334137,17.5699668,16.02515306,24.66027548
Azerbaijan,1.352300574,-0.812684905,16.3315233,11.47210522,9.806034881,5.651240885
Azerbaijan,1.358926437,-2.728766732,22.36483755,11.09066498,3.976213,6.430317251
Azerbaijan,1.325105742,-9.320421169,8.778673484,9.498413412,7.400726695,1.455200152
Azerbaijan,1.24821903,-38.38845238,-28.42239477,-13.45713967,-19.59190409,-29.45716383
Azerbaijan,1.14328817,-12.35932873,-34.36041305,-26.1339314,-26.21855376,-28.6554518
Azerbaijan,0.955459407,12.84993271,2.447645444,3.979885806,-4.616540639,7.92147376
Azerbaijan,0.803797463,28.449488,-4.811382296,8.057188989,6.391119279,15.28348907
Azerbaijan,0.790256845,-7.276879508,3.159408834,8.621011526,8.672392418,2.253661919
Azerbaijan,0.510107104,-35.6372571,3.276953693,-0.434654973,29.21830575,-11.37793939
Azerbaijan,0.272641066,67.58525463,-6.400097801,9.405266508,5.976349466,27.94176205
Bahamas,2.573264294,7.17395806,7.527539492,7.614625395,,7.527539168
Bahamas,2.573264294,7.17395806,7.527539492,7.614625395,5.231044136,7.527539168
Bahamas,2.316300263,9.760788884,14.40146679,15.70892333,21.33845587,14.40146645
Bahamas,2.171902688,32.75670138,21.25276012,18.22151889,14.87316288,21.25276045
Bahamas,2.08022572,-11.98410238,-6.618387824,-5.07638354,-13.15181269,-6.61838782
Bahamas,2.087863642,0.992544622,10.15851107,0.999997196,13.41989544,10.1585111
Bahamas,2.153365422,-12.18661921,9.163278676,-1.301874905,-5.64251081,6.188072657
Bahamas,21.41411838,258.5547275,141.9852201,203.7258118,297.368965,205.5211587
Bahamas,1.89110313,7.923098084,2.608693525,-7.325767921,0.988328417,3.971708383
Bahamas,1.935481394,-26.34666724,74.68179604,52.2183033,-11.30734694,12.7245893
Bahamas,1.953347169,4.028392901,-3.442198025,3.050843921,-1.974476368,3.370637428
Bahamas,1.98722472,-7.55234154,-1.93278216,3.81746183,8.228936407,-1.722987346
Bahamas,2.142665672,-1.450921022,-5.157122552,-2.219810314,-3.018610967,-0.064300776
Bahamas,2.195600288,2.854948195,-16.68205958,1.314992208,-6.857009122,-0.556549026
Bahamas,2.024194556,3.485187936,16.77982548,5.695335569,21.28140706,5.395412975
Bahamas,1.890155342,2.177050753,12.51779777,7.892634867,-1.346592191,5.237955048
Bahamas,1.795669562,4.653914078,17.25930614,4.700692925,8.546829106,13.51323248
Bahamas,1.717754392,0.670952197,34.63043068,9.64028104,11.91719867,8.015094603
Bahamas,1.685199454,1.404470326,19.16476594,8.946086798,2.407553108,7.908533889
Bahamas,1.545349051,18.28815134,0.6835893,7.854278075,8.405039951,12.44951121
Bahamas,1.480616476,9.695498519,10.34716879,4.092423303,5.939050319,5.109384557
Bahamas,1.419015796,-7.771160793,-8.310431109,8.62591869,7.358843993,2.987680307
Bahamas,1.32756518,13.36226668,-3.816042589,0.827323958,5.47108674,6.773425665
Bahamas,1.343704529,-1.132968127,0.144186047,1.907787442,1.890582536,-0.12498311
Bahamas,1.358681202,8.944087646,-2.466211509,3.415740077,5.264988983,2.087913327
Bahamas,1.374278977,10.17194047,28.04285714,9.691147076,5.673680732,8.62367895
Bahamas,1.397338731,2.163934426,26.73212094,7.234599107,8.52793995,3.366137329
Bahamas,1.418347209,9.296534018,-4.930011445,2.606514917,2.997118156,4.435789246
Bahamas,1.434019448,-2.349016936,-4.296694138,1.839114233,9.802275695,-0.869254024
Bahamas,1.450405877,-17.90190277,-9.682309305,-4.089180328,7.44924828,-5.168155045
Bahamas,1.4169001,3.395938938,0.896332536,2.431220259,-0.102766798,1.140052094
Bahamas,1.253241604,6.832350941,7.581227437,3.149112268,9.646276806,-0.25158977
Bahamas,1.087710015,8.422724263,10.54181521,6.351906495,1.26194948,6.455521389
Bahamas,0.93937879,2.822109895,-8.854060893,-1.854529195,-4.194011625,-1.470984308
Bahamas,0.90263192,0.27767335,14.46059304,5.867563868,-0.377908707,5.806225622
Bahamas,0.916400904,4.1523805,-16.813821,4.898412547,8.605394426,6.13630873
Bahamas,0.83499492,-10.31906047,6.009602195,1.207083842,-4.948432343,-0.230148627
Bahamas,0.768733459,0.672424743,10.89336318,8.525278353,14.12440413,4.419245264
Bahamas,0.723272016,15.41167357,-1.786474834,1.648478572,0.04943937,3.222308539
Bahamas,0.659606973,2.942893437,3.352204209,-1.480640158,14.91697657,3.425892535
Bahamas,0.473110093,-47.90467108,-31.65191401,-19.22660874,-10.5715215,-26.47876114
Bahamas,0.353038716,25.6419142,21.49993272,19.46253533,12.57143209,15.55841481
Bahrain,5.260355337,28.45991458,18.78729653,26.22326626,,26.50523335
Bahrain,5.260355337,28.45991458,18.78729653,26.22326626,30.86589271,26.50523335
Bahrain,5.547764073,40.49745454,51.89452355,43.35299075,36.22293388,42.51233852
Bahrain,5.453333957,34.51180582,45.05012266,36.23092613,35.2486163,36.92459922
Bahrain,5.353863436,13.86485835,-24.80092569,4.671868225,22.86506213,5.462673197
Bahrain,5.235763689,29.84280313,125.8215987,48.2978531,7.734718477,43.90846292
Bahrain,5.096919119,22.16059076,31.29468905,21.09081754,38.84313102,25.76977395
Bahrain,4.939160327,7.755015426,21.58721673,7.97601042,32.41759783,14.2124218
Bahrain,4.770150372,19.67938942,30.78285229,7.607020578,25.89625289,19.24636335
Bahrain,4.585560302,39.75563481,35.64375405,24.45038447,14.58974428,28.92155377
Bahrain,4.091341579,20.93164351,4.137220807,17.47072745,25.31591398,12.88909734
Bahrain,3.599872824,-5.425904299,-5.881265182,13.01793121,23.7009546,5.130761586
Bahrain,3.517749868,-17.07587915,21.53664778,3.319403223,9.087012259,2.451123469
Bahrain,3.568675699,8.242820898,-4.074373639,6.907018867,18.74263246,4.564226502
Bahrain,3.615788482,-3.958763038,-25.60256205,-12.51898357,33.55393792,-6.496425008
Bahrain,3.642244604,-18.92800916,-16.65156321,-15.68271943,-29.65807732,-16.41541037
Bahrain,3.635971888,15.24406396,-18.75509653,8.229252305,9.510390771,1.603206379
Bahrain,3.594783149,1.654411807,-6.624288991,12.15336096,9.327758095,9.810479398
Bahrain,3.519697437,7.971669617,37.26262991,11.69667461,4.942630448,7.309644672
Bahrain,3.41141883,28.24842987,-21.24771595,4.451088747,6.532099656,9.620842751
Bahrain,3.4782323,-3.75993034,89.49287352,4.962682771,6.236842075,5.875323637
Bahrain,3.558921584,5.54079267,1.71418574,10.41756963,5.177111743,4.514672642
Bahrain,3.4780962,9.156661636,-31.87034694,3.312072827,2.19151388,9.467270003
Bahrain,3.398488902,1.379861838,23.06362461,2.145698266,1.03323016,7.796439556
Bahrain,3.317297481,8.160449207,-8.935394186,3.59134209,6.020365358,5.879178509
Bahrain,3.233953411,11.89644759,7.131133567,2.678751215,1.952993712,4.008778684
Bahrain,3.142917649,-6.48501301,13.21076001,3.377324297,-1.309976216,3.6319802
Bahrain,3.040100024,-20.42275852,-4.436089597,6.549580723,2.135967974,-4.340870453
Bahrain,2.921853903,30.71033306,-30.27497762,1.668359816,6.644297631,8.353598127
Bahrain,2.789781733,37.42486761,29.00085712,2.762533471,2.244874988,19.52482711
Bahrain,2.644628796,-7.923801048,-5.962592103,4.274807487,5.438783997,-0.956637628
Bahrain,2.474060502,5.276928019,58.14216425,4.655876867,9.432667137,6.877083946
Bahrain,3.999871713,14.73140892,17.78475372,10.58783422,12.50795054,15.44078417
Bahrain,7.092139347,29.51879499,2.735478414,24.29226654,5.804230727,18.73930534
Bahrain,8.215240008,29.60428138,58.03859129,3.481792005,9.91636137,21.4336438
Bahrain,7.656989914,16.9101882,31.16226495,2.289244582,5.210532773,15.88123982
Bahrain,7.162961994,10.54848021,33.83595544,8.265735328,12.07587836,17.42932127
Bahrain,6.709164158,22.62296089,19.15144475,24.52099886,12.41100197,18.31964885
Bahrain,6.224202791,-26.03031442,-33.68278156,6.966846456,10.4318389,-10.78397422
Bahrain,2.898970964,13.85266723,16.9946677,10.51143777,3.670250147,12.09793479
Bahrain,-0.129197582,60.0044623,-8.115700773,9.517037849,20.10289071,11.91345181
Bahrain,1.061153706,9.786094763,34.2496613,7.853123154,18.93640126,6.855300579
Bahrain,2.998843208,8.576775222,-2.471648452,11.51510693,6.575868567,5.821996168
Bahrain,3.920270942,-5.963642603,6.182387359,3.151665183,6.387251456,2.606454231
Bahrain,3.890372761,-19.53226074,-11.5508392,3.98637648,1.997145687,-6.999729961
Bahrain,3.488549652,-7.311291587,18.54674231,2.060027645,0.444117568,3.814633611
Bahrain,3.346407399,12.38908533,24.35170197,3.831724224,6.93032069,10.04669813
Bahrain,2.093992864,11.44782144,14.07037074,3.49833905,4.380292744,6.563153671
Bahrain,0.460419272,-1.318277452,-5.368792767,0.559278044,-1.489545539,2.252787843
Bahrain,-1.118935502,-14.59581512,-2.906476639,-5.339816269,-2.115054034,-10.16754164
Bahrain,-0.961373809,39.54727872,4.55536957,-10.3217098,-11.69008023,11.93813103
Bangladesh,2.534252038,-29.52071713,183.0819492,15.19313,,19.45380178
Bangladesh,2.534252038,-29.52071713,183.0819492,15.19313,66.41916987,19.45380178
Bangladesh,2.402454676,-13.52810328,-7.862639858,4.520607404,4.646982275,4.795722546
Bangladesh,2.248630846,79.30745811,76.62134199,8.878784926,221.2802568,11.47631419
Bangladesh,2.301264937,47.65542958,17.16442997,-6.19059699,19.26587525,5.315984668
Bangladesh,2.392903674,8.710573748,37.05835516,37.30109246,8.039559888,28.15624216
Bangladesh,2.37552706,25.20928144,10.92264001,15.59223692,18.48156165,15.7420986
Bangladesh,2.468147523,32.56353192,52.93196693,12.63176082,12.87222559,13.3553209
Bangladesh,2.651110723,4.070614089,7.568365485,0.245164941,0.41195168,1.426092809
Bangladesh,2.786262631,-9.744478986,-13.1459412,-5.831679137,-10.5128894,-8.986176919
Bangladesh,2.811961551,14.8375036,-11.56303129,2.425789503,-2.943641537,2.055811151
Bangladesh,2.733536091,5.08608313,7.172460225,16.34463635,16.68006351,17.21688613
Bangladesh,2.592483807,8.371461113,9.532140374,2.734309676,2.202596453,3.762278861
Bangladesh,2.410034092,-0.060726729,2.16877924,4.180340169,8.275036442,5.48154974
Bangladesh,2.25752578,9.072646074,16.81035643,14.26658475,2.964882045,13.62322178
Bangladesh,2.18785093,16.80552112,4.290644695,8.378013725,11.42401629,8.010591969
Bangladesh,2.147108829,11.81524549,6.811750509,7.363924852,27.12837028,8.622962721
Bangladesh,2.148820719,12.02006051,9.215279517,4.058265314,6.521535574,4.385231639
Bangladesh,1.955416643,13.24083254,-4.01131729,5.351751233,4.997204988,6.859936779
Barbados,0.457190014,21.16419316,10.30536626,16.64991141,,14.39772283
Barbados,0.457190014,21.16419316,10.30536626,16.64991141,11.51340637,14.39772283
Barbados,0.486736932,13.47447077,21.7441937,18.87021218,34.75395908,22.01080136
Barbados,0.493780734,23.52314295,22.83861677,11.40016998,-1.508166153,19.57171734
Barbados,0.503963783,14.76893711,-6.111837261,17.87125975,4.892508293,17.5456446
Barbados,0.513578048,0.178794639,52.44898527,8.856804444,13.37403783,8.535202866
Barbados,0.525046405,21.29492889,1.1445531,8.708243748,13.67239144,13.74928448
